id,x,y,value,data_type,origin
541,122,444,0.2613605616286517,cancer-rate,Phys
542,735,62,0.150995534889661,species-extinction,EnvAntro
543,554,286,0.5063233068100857,fire,EnvNat
544,597,280,0.512363687013324,chronic-disease,Phys
545,699,448,0.3106134862894764,volcanic-eruptions,EnvNat
546,833,325,0.0691924261393236,gini,Socioeco
547,213,440,0.0866734730501226,rare-earth-mining,EnvAntro
548,287,215,0.0190504711774589,volcanic-eruptions,EnvNat
549,542,242,0.7888334279810665,smog,EnvAntro
550,550,55,0.0821889810340146,fire,EnvNat
551,779,113,0.2993277624824128,floods,EnvNat
552,590,86,0.7267254872900979,fire,EnvNat
553,907,434,0.6068565152933413,fire,EnvNat
554,695,109,0.3858290997884195,food-insecurity-index,Socioeco
555,172,116,0.5598719828758969,tornados,EnvNat
556,176,139,0.940531534263554,deforestation,EnvAntro
557,389,463,0.0785460587536995,plastic-pollution,EnvAntro
558,817,110,0.1367278561950347,gini,Socioeco
559,275,249,0.5389172259028722,fire,EnvNat
560,821,467,0.1827625549066234,gini,Socioeco
561,926,67,0.7791765180612177,migration-rate,Socioeco
562,693,470,0.2309367221814237,migration-rate,Socioeco
563,876,286,0.6768949917476086,isolation,Emo
564,247,113,0.74744642929498,fire,EnvNat
565,879,136,0.3939244361232198,community-resilience,Emo
566,359,293,0.5545659936724463,fire,EnvNat
567,410,450,0.8741984059394354,gdp,Socioeco
568,340,294,0.2647076531102512,healthcare-access,Socioeco
569,901,330,0.4617553189637364,fire,EnvNat
570,893,313,0.4725791354032197,fire,EnvNat
571,744,107,0.5872665671768229,species-extinction,EnvAntro
572,842,208,0.7666487824964573,species-extinction,EnvAntro
573,401,30,0.8761508615059891,depression,Emo
574,489,217,0.562109299953757,fire,EnvNat
575,822,242,0.3229758311605228,tornados,EnvNat
576,290,203,0.1458589739946628,depression,Emo
577,976,55,0.6079897964760703,respiratory-illness,Phys
578,353,455,0.2995653200737102,anxiety,Emo
579,888,468,0.4360139530732423,gdp,Socioeco
580,668,129,0.6875809847231403,cancer-rate,Phys
581,131,465,0.4241871267872247,floods,EnvNat
582,94,40,0.5731743168712085,healthcare-access,Socioeco
583,335,478,0.8978443054201258,earthquakes,EnvNat
584,861,476,0.0049668549912752,earthquakes,EnvNat
585,597,232,0.7107128549369666,earthquakes,EnvNat
586,692,57,0.8600235200624889,fire,EnvNat
587,314,277,0.4286523096657586,volcanic-eruptions,EnvNat
588,580,430,0.3711331930377434,earthquakes,EnvNat
589,206,89,0.868618727472485,migration-rate,Socioeco
590,390,269,0.4061194457014059,cancer-rate,Phys
591,268,455,0.9451575701367562,migration-rate,Socioeco
592,776,128,0.2389412173993851,poverty-index,Socioeco
593,140,472,0.6957481661074191,healthcare-access,Socioeco
594,233,100,0.0012209893875441,earthquakes,EnvNat
595,655,421,0.62381837530717,heavy-metal-contamination,EnvAntro
596,179,28,0.6360866385393659,food-insecurity-index,Socioeco
597,669,161,0.9847060008710004,migration-rate,Socioeco
598,319,8,0.1739522379872318,fire,EnvNat
599,746,109,0.2006300948992165,smog,EnvAntro
600,760,109,0.2124274799626759,obesity,Phys
601,483,461,0.1458594589785777,fire,EnvNat
602,343,473,0.3336848679358131,smog,EnvAntro
603,893,273,0.5953644038676434,plastic-pollution,EnvAntro
604,817,107,0.808731214119129,gdp,Socioeco
605,858,134,0.2528089476631658,earthquakes,EnvNat
606,485,449,0.1107430776903163,obesity,Phys
607,853,34,0.4715879700800139,chronic-disease,Phys
608,873,476,0.3314857210263018,poverty-index,Socioeco
609,307,289,0.961724236436632,fire,EnvNat
610,118,62,0.297758904144661,gini,Socioeco
611,625,183,0.24634984823564,fire,EnvNat
612,657,177,0.3581977472067023,obesity,Phys
613,486,155,0.0259288671011513,plastic-pollution,EnvAntro
614,561,297,0.6820900988578743,extractive-industry-employment,Socioeco
615,793,70,0.1188319501827015,suicide,Emo
616,881,471,0.7903462163836633,respiratory-illness,Phys
617,838,187,0.030447327611259,plastic-pollution,EnvAntro
618,627,435,0.7239335640016609,plastic-pollution,EnvAntro
619,310,299,0.7348588632639363,fire,EnvNat
620,545,260,0.9189244071894868,neurological-conditions,Phys
621,771,425,0.0035917088176721,gdp,Socioeco
622,344,272,0.7083081295778406,autoimmune-disorders,Phys
623,442,19,0.2370801542389631,earthquakes,EnvNat
624,569,161,0.9013180893117536,chronic-pain,Phys
625,775,57,0.709599152997571,smog,EnvAntro
626,477,460,0.1839040716833394,extractive-industry-employment,Socioeco
627,591,240,0.8139674795116305,species-extinction,EnvAntro
628,82,479,0.7239495715111866,chronic-disease,Phys
629,314,471,0.032157366983714,fire,EnvNat
630,464,191,0.0924960664570103,smog,EnvAntro
631,643,85,0.6469811918877173,fire,EnvNat
632,52,56,0.189731622263405,anxiety,Emo
633,934,471,0.0215999947819857,autoimmune-disorders,Phys
634,348,217,0.1013925285762505,suicide,Emo
635,563,153,0.5608628111855302,deforestation,EnvAntro
636,825,162,0.055292266288525,tornados,EnvNat
637,194,132,0.0120949631961959,fire,EnvNat
638,515,162,0.3798433031971997,chronic-disease,Phys
639,679,56,0.8615737488932548,tornados,EnvNat
640,326,12,0.9753988548380998,neurological-conditions,Phys
641,182,19,0.0178533580217287,chronic-disease,Phys
642,232,47,0.8092605639729191,fire,EnvNat
643,287,100,0.4263710870914265,deforestation,EnvAntro
644,121,446,0.4141844490404497,suicide,Emo
645,351,301,0.3409465800615675,migration-rate,Socioeco
646,522,457,0.4223672402206199,chronic-pain,Phys
647,374,20,0.9711707919390016,respiratory-illness,Phys
648,130,453,0.8077757580021663,autoimmune-disorders,Phys
649,384,8,0.9873024008338216,fire,EnvNat
650,297,357,0.5509216261370287,healthcare-access,Socioeco
651,233,60,0.3252022838004256,floods,EnvNat
652,600,453,0.3760389628247722,isolation,Emo
653,722,183,0.9210366219517973,plastic-pollution,EnvAntro
654,529,91,0.5122184980245844,fire,EnvNat
655,293,238,0.8912691956275411,isolation,Emo
656,533,214,0.2234866482047453,heavy-metal-contamination,EnvAntro
657,287,96,0.4384565728792333,volcanic-eruptions,EnvNat
658,241,81,0.0723333289087848,earthquakes,EnvNat
659,155,112,0.7624845388995378,autoimmune-disorders,Phys
660,666,48,0.8186977054411337,suicide,Emo
661,970,466,0.2385126767909898,fire,EnvNat
662,96,60,0.0994438630104164,species-extinction,EnvAntro
663,122,454,0.979716395902823,fire,EnvNat
664,91,475,0.2009566759648655,earthquakes,EnvNat
665,615,73,0.9591117829427976,gdp,Socioeco
666,735,40,0.2824304626287804,species-extinction,EnvAntro
667,719,121,0.9543309781875904,tornados,EnvNat
668,550,301,0.8576853486040279,species-extinction,EnvAntro
669,150,441,0.6210038875923674,plastic-pollution,EnvAntro
670,220,438,0.2959809458392506,poverty-index,Socioeco
671,952,40,0.7461939294211365,fire,EnvNat
672,788,54,0.1323660157735439,obesity,Phys
673,541,57,0.9118584770895966,respiratory-illness,Phys
674,380,463,0.5726955159854462,respiratory-illness,Phys
675,217,127,0.5485654551476341,gdp,Socioeco
676,877,416,0.4508479124495742,fire,EnvNat
677,123,440,0.5659562316932726,gini,Socioeco
678,890,308,0.7254099673056338,healthcare-access,Socioeco
679,268,445,0.6592566952282821,food-insecurity-index,Socioeco
680,438,445,0.931922284131859,depression,Emo
681,810,149,0.5575962770854167,smog,EnvAntro
682,818,70,0.5527761211021637,respiratory-illness,Phys
683,90,478,0.2388833952390454,isolation,Emo
684,873,314,0.2446339171718197,fire,EnvNat
685,747,112,0.012541801081795,depression,Emo
686,567,225,0.2056804452973016,heavy-metal-contamination,EnvAntro
687,523,437,0.9777870369108508,heavy-metal-contamination,EnvAntro
688,558,94,0.2898792625775915,migration-rate,Socioeco
689,339,476,0.7293634525686434,volcanic-eruptions,EnvNat
690,601,149,0.722075513097238,deforestation,EnvAntro
691,538,290,0.7689177180803218,fire,EnvNat
692,881,440,0.2672004237211192,plastic-pollution,EnvAntro
693,598,55,0.144037109506481,fire,EnvNat
694,534,191,0.3949978111661504,migration-rate,Socioeco
695,705,461,0.6921112141492829,migration-rate,Socioeco
696,20,50,0.9522900190277276,fire,EnvNat
697,600,55,0.2745145532765793,food-insecurity-index,Socioeco
698,595,283,0.6864739842090026,isolation,Emo
699,687,99,0.585315921523855,fire,EnvNat
700,495,214,0.4340175409808823,poverty-index,Socioeco
701,901,428,0.9695884160078369,obesity,Phys
702,354,240,0.4878374789695974,respiratory-illness,Phys
703,718,197,0.7595663461579045,autoimmune-disorders,Phys
704,221,443,0.8642467005903779,fire,EnvNat
705,372,281,0.6237306100365103,fire,EnvNat
706,304,70,0.1444508219380851,deforestation,EnvAntro
707,575,445,0.1836521292672357,floods,EnvNat
708,282,1,0.3185071022957217,fire,EnvNat
709,386,474,0.7634179381597316,rare-earth-mining,EnvAntro
710,782,32,0.04533158944554,fire,EnvNat
711,387,269,0.0369352908559158,depression,Emo
712,636,158,0.1731202207359168,autoimmune-disorders,Phys
713,560,89,0.0845189042594704,neurological-conditions,Phys
714,182,465,0.3383130156389708,migration-rate,Socioeco
715,648,449,0.4038252618469062,fire,EnvNat
716,340,303,0.450751463548122,fire,EnvNat
717,709,164,0.0917121705756103,neurological-conditions,Phys
718,836,436,0.3378902927314691,plastic-pollution,EnvAntro
719,177,51,0.86568596709781,fire,EnvNat
720,576,180,0.1870223095317228,heavy-metal-contamination,EnvAntro
721,873,296,0.8176545548661965,respiratory-illness,Phys
722,798,432,0.4487211429906601,migration-rate,Socioeco
723,135,481,0.5282987056031153,fire,EnvNat
724,221,55,0.5704729297047089,volcanic-eruptions,EnvNat
725,803,166,0.3818564221593504,rare-earth-mining,EnvAntro
726,771,444,0.422969673567272,fire,EnvNat
727,111,473,0.5893429143446747,rare-earth-mining,EnvAntro
728,384,241,0.4859179660998273,tornados,EnvNat
729,935,51,0.7093441983278718,fire,EnvNat
730,627,457,0.0078948474285944,plastic-pollution,EnvAntro
731,969,62,0.6765845590032695,fire,EnvNat
732,971,354,0.5746859741770517,floods,EnvNat
733,489,213,0.091993504002247,healthcare-access,Socioeco
734,289,227,0.4790654014653631,food-insecurity-index,Socioeco
735,314,98,0.5247743270815648,floods,EnvNat
736,493,149,0.5734530792882795,fire,EnvNat
737,511,467,0.9901032112103048,tornados,EnvNat
738,612,147,0.5032884618645296,autoimmune-disorders,Phys
739,555,90,0.5220950215439825,fire,EnvNat
740,69,49,0.1181913838869217,fire,EnvNat
741,590,96,0.6642027516236831,poverty-index,Socioeco
742,980,45,0.4844929929002693,obesity,Phys
743,518,112,0.6525152503258175,fire,EnvNat
744,628,290,0.4239280326011845,migration-rate,Socioeco
745,880,77,0.762110575859556,fire,EnvNat
746,970,54,0.1841707098998743,isolation,Emo
747,522,197,0.042320720362053,cancer-rate,Phys
748,251,7,0.5576180484359691,rare-earth-mining,EnvAntro
749,474,178,0.8904114924451708,cancer-rate,Phys
750,180,70,0.3129171182813778,neurological-conditions,Phys
751,500,94,0.6994345758786457,food-insecurity-index,Socioeco
752,256,120,0.9415370890330218,smog,EnvAntro
753,733,462,0.3362256580071028,obesity,Phys
754,694,109,0.8929628815806974,gini,Socioeco
755,220,90,0.3532644111559359,fire,EnvNat
756,212,145,0.6401531053105688,cancer-rate,Phys
757,207,109,0.7107843998972126,floods,EnvNat
758,839,77,0.1569697124449288,extractive-industry-employment,Socioeco
759,829,435,0.0663583590967874,food-insecurity-index,Socioeco
760,880,316,0.7336482863550432,fire,EnvNat
761,386,41,0.0731055497036978,floods,EnvNat
762,546,41,0.3157400208018667,tornados,EnvNat
763,767,441,0.2877475408567015,fire,EnvNat
764,600,168,0.4689062447786685,neurological-conditions,Phys
765,328,296,0.531646112629122,smog,EnvAntro
766,952,71,0.0648020501314664,migration-rate,Socioeco
767,369,43,0.8907663808050597,rare-earth-mining,EnvAntro
768,592,207,0.1141038092838138,community-resilience,Emo
769,750,37,0.1725757150773685,poverty-index,Socioeco
770,339,96,0.6531053891707292,chronic-disease,Phys
771,716,196,0.5929120843714201,fire,EnvNat
772,388,11,0.2712397962947919,community-resilience,Emo
773,520,463,0.7080695254634205,fire,EnvNat
774,156,90,0.4602194513725929,volcanic-eruptions,EnvNat
775,299,97,0.9172478976589952,fire,EnvNat
776,496,176,0.172435450979997,depression,Emo
777,570,462,0.8173815355719853,gdp,Socioeco
778,185,102,0.3787152141438153,fire,EnvNat
779,268,103,0.4645451492346369,fire,EnvNat
780,554,55,0.6428727972875645,earthquakes,EnvNat
781,242,52,0.2695144012349338,fire,EnvNat
782,673,123,0.4916089823004844,fire,EnvNat
783,199,43,0.9519744856193564,fire,EnvNat
784,244,50,0.9347852625844596,fire,EnvNat
785,344,473,0.3153269233513389,tornados,EnvNat
786,263,40,0.6090134869868369,obesity,Phys
787,699,100,0.1727777348079251,fire,EnvNat
788,577,461,0.4675163867028233,tornados,EnvNat
789,805,417,0.6846493461993393,heavy-metal-contamination,EnvAntro
790,902,248,0.2035259725510912,autoimmune-disorders,Phys
791,403,38,0.975391987585184,fire,EnvNat
792,835,420,0.2434628397397923,fire,EnvNat
793,858,55,0.4094745778972616,chronic-disease,Phys
794,269,5,0.9548005799014282,isolation,Emo
795,740,426,0.7939981859053437,isolation,Emo
796,582,300,0.141978837524043,tornados,EnvNat
797,632,122,0.8036908716054945,fire,EnvNat
798,725,91,0.8937958146245798,volcanic-eruptions,EnvNat
799,942,84,0.4090153434012413,fire,EnvNat
800,593,454,0.3996299799296624,anxiety,Emo
801,625,96,0.1408773758602726,heavy-metal-contamination,EnvAntro
802,357,40,0.5997969531957662,healthcare-access,Socioeco
803,681,158,0.3316082761570034,smog,EnvAntro
804,803,79,0.0011804705767647,fire,EnvNat
805,196,95,0.3301564078278558,poverty-index,Socioeco
806,503,441,0.3660398109958344,fire,EnvNat
807,880,105,0.1333894207897837,fire,EnvNat
808,40,65,0.123709768436259,depression,Emo
809,275,236,0.7302005307544023,smog,EnvAntro
810,578,306,0.1453321502513176,poverty-index,Socioeco
811,1,46,0.3784647638026617,volcanic-eruptions,EnvNat
812,558,245,0.331235974926053,fire,EnvNat
813,442,446,0.904862410126546,poverty-index,Socioeco
814,127,64,0.5130606156807657,species-extinction,EnvAntro
815,889,335,0.4135000509176625,tornados,EnvNat
816,226,179,0.5475313935096848,volcanic-eruptions,EnvNat
817,271,32,0.0542731908012866,fire,EnvNat
818,588,198,0.6141807568158901,obesity,Phys
819,597,253,0.3574720105863642,community-resilience,Emo
820,606,459,0.9686451106880278,chronic-disease,Phys
821,762,424,0.4962869475206144,chronic-disease,Phys
822,672,122,0.4436797086375542,gdp,Socioeco
823,214,435,0.4300571844522644,neurological-conditions,Phys
824,682,424,0.9700253770762808,chronic-disease,Phys
825,862,316,0.7123553868256366,species-extinction,EnvAntro
826,266,474,0.6924192398496305,species-extinction,EnvAntro
827,216,71,0.9006962430361832,fire,EnvNat
828,323,322,0.6644532842306347,fire,EnvNat
829,294,36,0.7194586359965074,fire,EnvNat
830,901,437,0.8153522489458838,community-resilience,Emo
831,223,105,0.4104601392470636,species-extinction,EnvAntro
832,242,19,0.9534925251880408,food-insecurity-index,Socioeco
833,350,312,0.8762868807402514,neurological-conditions,Phys
834,361,234,0.0693546282394893,deforestation,EnvAntro
835,552,228,0.0023897487841508,autoimmune-disorders,Phys
836,176,69,0.7532041449033199,poverty-index,Socioeco
837,858,308,0.3714657068185196,rare-earth-mining,EnvAntro
838,922,436,0.6959339896448865,obesity,Phys
839,99,468,0.7511761276442155,respiratory-illness,Phys
840,185,98,0.034781256263728,autoimmune-disorders,Phys
841,466,433,0.6256139740143493,fire,EnvNat
842,534,171,0.7694568234164589,rare-earth-mining,EnvAntro
843,893,429,0.3389865618848523,extractive-industry-employment,Socioeco
844,860,476,0.6278128341771844,earthquakes,EnvNat
845,142,460,0.261067357822664,fire,EnvNat
846,570,80,0.0252943168615914,deforestation,EnvAntro
847,277,35,0.1060031293513737,suicide,Emo
848,842,460,0.1730758402982788,respiratory-illness,Phys
849,490,199,0.6910930556324336,tornados,EnvNat
850,435,462,0.7616119306904511,food-insecurity-index,Socioeco
851,907,422,0.1341271192779729,gdp,Socioeco
852,369,30,0.7531437335034842,fire,EnvNat
853,329,430,0.564709908691792,deforestation,EnvAntro
854,552,148,0.8337279113050617,volcanic-eruptions,EnvNat
855,221,72,0.7493871129116026,autoimmune-disorders,Phys
856,742,85,0.8299755185036856,gini,Socioeco
857,518,137,0.5785846641687178,fire,EnvNat
858,863,473,0.7632241090348492,neurological-conditions,Phys
859,237,55,0.3768424253975238,cancer-rate,Phys
860,393,464,0.2119901891967432,fire,EnvNat
861,680,144,0.490157264311204,fire,EnvNat
862,971,44,0.4879245327076953,tornados,EnvNat
863,479,177,0.4062327875547762,volcanic-eruptions,EnvNat
864,803,41,0.3938392777760465,neurological-conditions,Phys
865,581,218,0.6963723396779955,heavy-metal-contamination,EnvAntro
866,848,459,0.2547084848130669,fire,EnvNat
867,223,130,0.519873514669884,heavy-metal-contamination,EnvAntro
868,816,447,0.5604942388037569,fire,EnvNat
869,822,292,0.4241559744121943,suicide,Emo
870,304,110,0.3092274604130282,isolation,Emo
871,903,346,0.1591373942977026,cancer-rate,Phys
872,829,327,0.0876188837111693,rare-earth-mining,EnvAntro
873,449,54,0.2867183938066593,community-resilience,Emo
874,928,40,0.3315221991813873,rare-earth-mining,EnvAntro
875,267,475,0.5034304042334803,fire,EnvNat
876,254,132,0.8150907587172951,volcanic-eruptions,EnvNat
877,551,317,0.4532207057182046,tornados,EnvNat
878,222,110,0.0072847488407369,volcanic-eruptions,EnvNat
879,573,205,0.5008346614730793,fire,EnvNat
880,568,244,0.9518328173767728,deforestation,EnvAntro
881,471,194,0.382881865048945,fire,EnvNat
882,912,288,0.6515990878615586,extractive-industry-employment,Socioeco
883,931,438,0.8239894702702235,fire,EnvNat
884,607,219,0.6104710732756291,fire,EnvNat
885,466,182,0.2845808945850515,neurological-conditions,Phys
886,313,70,0.0826537424765976,respiratory-illness,Phys
887,731,48,0.083302397329434,healthcare-access,Socioeco
888,866,265,0.7008118726914069,healthcare-access,Socioeco
889,209,103,0.3429775830106674,fire,EnvNat
890,795,89,0.8871821412649689,fire,EnvNat
891,160,93,0.3917646422171715,species-extinction,EnvAntro
892,715,188,0.0012107377706037,floods,EnvNat
893,302,16,0.3606586583911124,autoimmune-disorders,Phys
894,798,253,0.995272245654048,cancer-rate,Phys
895,753,123,0.1631228946886326,chronic-disease,Phys
896,614,70,0.6596804531712183,food-insecurity-index,Socioeco
897,589,117,0.7727739721133318,fire,EnvNat
898,299,220,0.5402578404370257,heavy-metal-contamination,EnvAntro
899,957,439,0.993358975891209,tornados,EnvNat
900,556,37,0.3371603724589023,deforestation,EnvAntro
901,548,227,0.602414914225341,fire,EnvNat
902,100,55,0.8807263882237419,fire,EnvNat
903,181,130,0.38749566254585,rare-earth-mining,EnvAntro
904,634,425,0.3415370402913057,chronic-pain,Phys
905,316,315,0.2897783804985535,fire,EnvNat
906,212,125,0.059497300190089,plastic-pollution,EnvAntro
